Severity,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
1,0,Monday,0,13.000000,0.153846,0.000000,1.000000,0.375534,0.104154,0.141026,2.440970,2.178717,3.223140,0.000000,0.000000,0.000000,1.000000,1.000000
1,0,Monday,1,13.000000,0.307692,0.000000,1.000000,0.480384,0.133235,0.230769,1.561249,0.946212,-1.339394,0.000000,0.000000,1.000000,1.000000,1.000000
1,0,Monday,2,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,0,Monday,3,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,0,Monday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0,Monday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0,Monday,6,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,0,Monday,7,13.000000,6.692308,0.000000,10.000000,2.868932,0.795698,8.230769,0.428691,-0.911088,0.963250,5.000000,6.000000,9.000000,10.000000,10.000000
1,0,Monday,8,13.000000,9.230769,1.000000,15.000000,3.700312,1.026282,13.692308,0.400867,-1.078644,1.474266,9.000000,10.000000,11.000000,13.200000,14.640000
1,0,Monday,9,13.000000,10.615385,1.000000,18.000000,5.124101,1.421170,26.256410,0.482705,-0.123497,-0.693395,8.000000,9.000000,16.000000,17.400000,17.880000
1,0,Monday,10,13.000000,12.923077,0.000000,18.000000,4.991018,1.384259,24.910256,0.386210,-1.538346,2.779309,11.000000,14.000000,17.000000,17.400000,17.880000
1,0,Monday,11,13.000000,12.692308,0.000000,20.000000,5.250153,1.456130,27.564103,0.413648,-0.950235,1.729841,10.000000,13.000000,17.000000,18.800000,19.760000
1,0,Monday,12,13.000000,11.923077,1.000000,20.000000,4.991018,1.384259,24.910256,0.418601,-0.435687,0.805366,10.000000,12.000000,15.000000,18.800000,19.760000
1,0,Monday,13,13.000000,11.692308,1.000000,16.000000,3.859720,1.070494,14.897436,0.330108,-1.789178,4.738497,11.000000,12.000000,13.000000,16.000000,16.000000
1,0,Monday,14,13.000000,9.846154,0.000000,16.000000,3.804518,1.055184,14.474359,0.386396,-1.061943,3.685695,9.000000,10.000000,11.000000,15.400000,15.880000
1,0,Monday,15,13.000000,7.692308,0.000000,14.000000,3.275785,0.908539,10.730769,0.425852,-0.635308,2.459189,7.000000,8.000000,9.000000,11.600000,13.520000
1,0,Monday,16,13.000000,7.615385,0.000000,11.000000,3.279697,0.909624,10.756410,0.430667,-1.220880,1.110402,7.000000,8.000000,10.000000,11.000000,11.000000
1,0,Monday,17,13.000000,6.153846,0.000000,12.000000,3.555422,0.986097,12.641026,0.577756,-0.096546,-0.892160,3.000000,6.000000,9.000000,10.800000,11.760000
1,0,Monday,18,13.000000,4.076923,0.000000,11.000000,3.094660,0.858304,9.576923,0.759068,0.732633,0.881904,2.000000,4.000000,5.000000,9.200000,10.640000
1,0,Monday,19,13.000000,2.692308,0.000000,6.000000,1.702186,0.472101,2.897436,0.632240,0.448763,-0.251783,2.000000,2.000000,4.000000,5.400000,5.880000
1,0,Monday,20,13.000000,1.692308,0.000000,3.000000,1.031553,0.286101,1.064103,0.609554,-0.344019,-0.772188,1.000000,2.000000,2.000000,3.000000,3.000000
1,0,Monday,21,13.000000,0.615385,0.000000,2.000000,0.767948,0.212990,0.589744,1.247915,0.849243,-0.580409,0.000000,0.000000,1.000000,2.000000,2.000000
1,0,Monday,22,13.000000,0.923077,0.000000,4.000000,1.255756,0.348284,1.576923,1.360402,1.361359,1.548104,0.000000,0.000000,2.000000,2.800000,3.760000
1,0,Monday,23,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,1,Tuesday,0,13.000000,0.461538,0.000000,2.000000,0.660225,0.183114,0.435897,1.430488,1.190649,0.645297,0.000000,0.000000,1.000000,1.400000,1.880000
1,1,Tuesday,1,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,1,Tuesday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,Tuesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,Tuesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,Tuesday,5,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,1,Tuesday,6,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,1,Tuesday,7,13.000000,0.230769,0.000000,2.000000,0.599145,0.166173,0.358974,2.596294,2.682395,6.964286,0.000000,0.000000,0.000000,1.400000,1.880000
1,1,Tuesday,8,13.000000,7.692308,3.000000,15.000000,3.065524,0.850223,9.397436,0.398518,0.835770,1.753754,7.000000,7.000000,9.000000,12.000000,14.400000
1,1,Tuesday,9,13.000000,7.384615,4.000000,12.000000,2.534379,0.702910,6.423077,0.343197,0.649318,-0.835261,6.000000,7.000000,10.000000,11.400000,11.880000
1,1,Tuesday,10,13.000000,9.230769,1.000000,16.000000,3.632122,1.007369,13.192308,0.393480,-0.441404,1.696525,8.000000,9.000000,11.000000,14.200000,15.640000
1,1,Tuesday,11,13.000000,12.307692,8.000000,19.000000,3.250247,0.901456,10.564103,0.264083,0.638488,-0.312412,10.000000,11.000000,15.000000,17.200000,18.640000
1,1,Tuesday,12,13.000000,11.692308,6.000000,18.000000,3.497252,0.969963,12.230769,0.299107,0.165449,-0.645141,9.000000,12.000000,14.000000,16.800000,17.760000
1,1,Tuesday,13,13.000000,12.307692,4.000000,18.000000,4.210792,1.167864,17.730769,0.342127,-0.618370,-0.244141,11.000000,13.000000,16.000000,17.400000,17.880000
1,1,Tuesday,14,13.000000,11.384615,8.000000,14.000000,1.850156,0.513141,3.423077,0.162514,-0.204273,-0.650574,10.000000,11.000000,13.000000,14.000000,14.000000
1,1,Tuesday,15,13.000000,9.000000,4.000000,14.000000,2.972092,0.824310,8.833333,0.330232,-0.045016,-0.940962,6.000000,9.000000,11.000000,12.800000,13.760000
1,1,Tuesday,16,13.000000,9.230769,5.000000,13.000000,2.712743,0.752380,7.358974,0.293880,-0.376396,-1.118564,8.000000,9.000000,11.000000,12.400000,12.880000
1,1,Tuesday,17,13.000000,5.384615,2.000000,9.000000,2.022311,0.560888,4.089744,0.375572,0.162338,-0.578960,4.000000,5.000000,7.000000,8.400000,8.880000
1,1,Tuesday,18,13.000000,5.153846,1.000000,11.000000,2.577019,0.714736,6.641026,0.500019,0.973518,1.439196,4.000000,4.000000,6.000000,9.800000,10.760000
1,1,Tuesday,19,13.000000,3.461538,2.000000,5.000000,1.050031,0.291226,1.102564,0.303342,0.374498,-0.936123,3.000000,3.000000,4.000000,5.000000,5.000000
1,1,Tuesday,20,13.000000,2.000000,0.000000,4.000000,1.354006,0.375534,1.833333,0.677003,0.000000,-1.055748,1.000000,2.000000,3.000000,4.000000,4.000000
1,1,Tuesday,21,13.000000,0.769231,0.000000,3.000000,0.926809,0.257050,0.858974,1.204851,1.273684,1.524332,0.000000,1.000000,1.000000,2.400000,2.880000
1,1,Tuesday,22,13.000000,0.615385,0.000000,3.000000,0.869718,0.241217,0.756410,1.413293,1.828337,4.133138,0.000000,0.000000,1.000000,1.800000,2.760000
1,1,Tuesday,23,13.000000,0.384615,0.000000,2.000000,0.650444,0.180401,0.423077,1.691153,1.575530,1.801052,0.000000,0.000000,1.000000,1.400000,1.880000
1,2,Wednesday,0,13.000000,0.307692,0.000000,1.000000,0.480384,0.133235,0.230769,1.561249,0.946212,-1.339394,0.000000,0.000000,1.000000,1.000000,1.000000
1,2,Wednesday,1,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,2,Wednesday,2,13.000000,0.153846,0.000000,1.000000,0.375534,0.104154,0.141026,2.440970,2.178717,3.223140,0.000000,0.000000,0.000000,1.000000,1.000000
1,2,Wednesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2,Wednesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2,Wednesday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2,Wednesday,6,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,2,Wednesday,7,13.000000,5.846154,1.000000,15.000000,3.715870,1.030597,13.807692,0.635609,1.248674,2.019401,4.000000,5.000000,8.000000,12.000000,14.400000
1,2,Wednesday,8,13.000000,8.846154,3.000000,13.000000,3.105000,0.861172,9.641026,0.351000,-0.304502,-0.659983,7.000000,9.000000,11.000000,13.000000,13.000000
1,2,Wednesday,9,13.000000,8.923077,5.000000,17.000000,3.546396,0.983593,12.576923,0.397441,1.108072,0.852973,6.000000,9.000000,10.000000,15.200000,16.640000
1,2,Wednesday,10,13.000000,10.615385,5.000000,15.000000,2.987152,0.828487,8.923077,0.281398,-0.135638,-0.302516,9.000000,11.000000,12.000000,15.000000,15.000000
1,2,Wednesday,11,13.000000,11.846154,4.000000,16.000000,3.362691,0.932643,11.307692,0.283864,-0.992833,1.223701,11.000000,13.000000,13.000000,16.000000,16.000000
1,2,Wednesday,12,13.000000,12.230769,8.000000,15.000000,2.006400,0.556475,4.025641,0.164045,-0.446314,0.218806,11.000000,12.000000,14.000000,15.000000,15.000000
1,2,Wednesday,13,13.000000,12.000000,8.000000,19.000000,3.188521,0.884337,10.166667,0.265710,0.601543,0.349378,9.000000,12.000000,14.000000,16.600000,18.520000
1,2,Wednesday,14,13.000000,9.153846,6.000000,14.000000,2.154304,0.597496,4.641026,0.235344,0.593465,1.059405,8.000000,9.000000,10.000000,12.200000,13.640000
1,2,Wednesday,15,13.000000,8.153846,4.000000,13.000000,2.853248,0.791349,8.141026,0.349927,0.147818,-0.826149,6.000000,8.000000,10.000000,12.400000,12.880000
1,2,Wednesday,16,13.000000,7.923077,5.000000,17.000000,3.353146,0.929995,11.243590,0.423213,1.771465,3.928573,5.000000,8.000000,8.000000,13.400000,16.280000
1,2,Wednesday,17,13.000000,6.076923,4.000000,11.000000,2.139374,0.593356,4.576923,0.352049,1.572252,1.792064,5.000000,5.000000,6.000000,10.400000,10.880000
1,2,Wednesday,18,13.000000,3.461538,1.000000,7.000000,1.941451,0.538462,3.769231,0.560864,0.270440,-0.778002,2.000000,3.000000,5.000000,6.400000,6.880000
1,2,Wednesday,19,13.000000,2.769231,1.000000,7.000000,1.535895,0.425981,2.358974,0.554629,1.923342,4.428383,2.000000,2.000000,3.000000,5.200000,6.640000
1,2,Wednesday,20,13.000000,1.000000,0.000000,4.000000,1.154701,0.320256,1.333333,1.154701,1.535227,2.897727,0.000000,1.000000,1.000000,2.800000,3.760000
1,2,Wednesday,21,13.000000,0.538462,0.000000,2.000000,0.776250,0.215293,0.602564,1.441607,1.113821,-0.154722,0.000000,0.000000,1.000000,2.000000,2.000000
1,2,Wednesday,22,13.000000,0.538462,0.000000,3.000000,0.877058,0.243252,0.769231,1.628822,2.052316,4.826545,0.000000,0.000000,1.000000,1.800000,2.760000
1,2,Wednesday,23,13.000000,0.615385,0.000000,2.000000,0.869718,0.241217,0.756410,1.413293,0.930113,-0.983072,0.000000,0.000000,1.000000,2.000000,2.000000
1,3,Thursday,0,13.000000,0.307692,0.000000,2.000000,0.630425,0.174848,0.397436,2.048882,2.051401,3.711475,0.000000,0.000000,0.000000,1.400000,1.880000
1,3,Thursday,1,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,3,Thursday,2,13.000000,0.230769,0.000000,2.000000,0.599145,0.166173,0.358974,2.596294,2.682395,6.964286,0.000000,0.000000,0.000000,1.400000,1.880000
1,3,Thursday,3,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,3,Thursday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,3,Thursday,5,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,3,Thursday,6,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,3,Thursday,7,13.000000,6.615385,3.000000,12.000000,2.180920,0.604878,4.756410,0.329674,1.097487,2.544476,6.000000,6.000000,7.000000,10.200000,11.640000
1,3,Thursday,8,13.000000,6.461538,1.000000,12.000000,3.204564,0.888786,10.269231,0.495944,-0.065556,-0.245067,5.000000,7.000000,8.000000,11.400000,11.880000
1,3,Thursday,9,13.000000,9.230769,6.000000,16.000000,2.948272,0.817704,8.692308,0.319396,0.747946,0.780802,6.000000,10.000000,11.000000,13.000000,15.400000
1,3,Thursday,10,13.000000,10.538462,7.000000,15.000000,2.787334,0.773067,7.769231,0.264492,0.483736,-1.257864,8.000000,9.000000,13.000000,15.000000,15.000000
1,3,Thursday,11,13.000000,11.000000,6.000000,18.000000,2.886751,0.800641,8.333333,0.262432,0.663218,2.632669,10.000000,11.000000,12.000000,15.000000,17.400000
1,3,Thursday,12,13.000000,12.846154,7.000000,17.000000,3.184498,0.883221,10.141026,0.247895,-0.475092,-0.552926,11.000000,13.000000,15.000000,17.000000,17.000000
1,3,Thursday,13,13.000000,11.307692,8.000000,17.000000,2.810238,0.779420,7.897436,0.248524,0.453257,-0.637041,9.000000,12.000000,13.000000,15.200000,16.640000
1,3,Thursday,14,13.000000,10.230769,5.000000,16.000000,3.139900,0.870852,9.858974,0.306908,0.359294,-0.215142,8.000000,10.000000,11.000000,15.400000,15.880000
1,3,Thursday,15,13.000000,8.538462,3.000000,17.000000,3.356967,0.931055,11.269231,0.393158,0.990618,2.907271,7.000000,9.000000,10.000000,12.800000,16.160000
1,3,Thursday,16,13.000000,5.538462,0.000000,15.000000,3.928854,1.089668,15.435897,0.709377,1.061657,1.804832,3.000000,5.000000,7.000000,12.000000,14.400000
1,3,Thursday,17,13.000000,5.230769,1.000000,8.000000,2.087816,0.579056,4.358974,0.399141,-0.620867,0.203207,5.000000,5.000000,7.000000,8.000000,8.000000
1,3,Thursday,18,13.000000,3.153846,0.000000,8.000000,2.882307,0.799408,8.307692,0.913902,0.583789,-0.885756,1.000000,3.000000,5.000000,8.000000,8.000000
1,3,Thursday,19,13.000000,1.846154,0.000000,4.000000,1.344504,0.372898,1.807692,0.728273,0.326568,-0.894736,1.000000,2.000000,3.000000,4.000000,4.000000
1,3,Thursday,20,13.000000,1.384615,0.000000,7.000000,1.894662,0.525485,3.589744,1.368367,2.382805,6.914903,0.000000,1.000000,2.000000,4.000000,6.400000
1,3,Thursday,21,13.000000,0.846154,0.000000,3.000000,0.987096,0.273771,0.974359,1.166568,0.967024,0.160086,0.000000,1.000000,1.000000,2.400000,2.880000
1,3,Thursday,22,13.000000,0.461538,0.000000,2.000000,0.660225,0.183114,0.435897,1.430488,1.190649,0.645297,0.000000,0.000000,1.000000,1.400000,1.880000
1,3,Thursday,23,13.000000,0.307692,0.000000,2.000000,0.630425,0.174848,0.397436,2.048882,2.051401,3.711475,0.000000,0.000000,0.000000,1.400000,1.880000
1,4,Friday,0,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,4,Friday,1,13.000000,0.307692,0.000000,1.000000,0.480384,0.133235,0.230769,1.561249,0.946212,-1.339394,0.000000,0.000000,1.000000,1.000000,1.000000
1,4,Friday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,4,Friday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,4,Friday,4,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,4,Friday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,4,Friday,6,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,4,Friday,7,13.000000,3.153846,1.000000,6.000000,1.675617,0.464733,2.807692,0.531293,0.092158,-1.155073,2.000000,3.000000,4.000000,5.400000,5.880000
1,4,Friday,8,13.000000,11.461538,9.000000,15.000000,2.366974,0.656480,5.602564,0.206514,0.591402,-1.272078,10.000000,10.000000,13.000000,15.000000,15.000000
1,4,Friday,9,13.000000,9.307692,6.000000,15.000000,2.926449,0.811651,8.564103,0.314412,0.820330,-0.354393,7.000000,8.000000,11.000000,14.400000,14.880000
1,4,Friday,10,13.000000,12.769231,8.000000,19.000000,3.515533,0.975034,12.358974,0.275313,0.199095,-0.902714,10.000000,13.000000,16.000000,17.800000,18.760000
1,4,Friday,11,13.000000,13.230769,9.000000,20.000000,3.562627,0.988095,12.692308,0.269268,0.429930,-0.789520,10.000000,14.000000,15.000000,18.800000,19.760000
1,4,Friday,12,13.000000,14.769231,10.000000,20.000000,3.139900,0.870852,9.858974,0.212597,0.137008,-0.896029,13.000000,14.000000,17.000000,19.400000,19.880000
1,4,Friday,13,13.000000,14.384615,8.000000,20.000000,3.927223,1.089216,15.423077,0.273015,-0.262253,-0.640397,12.000000,15.000000,16.000000,20.000000,20.000000
1,4,Friday,14,13.000000,13.307692,8.000000,22.000000,4.404252,1.221520,19.397436,0.330955,0.551910,-0.583675,10.000000,12.000000,16.000000,20.200000,21.640000
1,4,Friday,15,13.000000,9.000000,3.000000,14.000000,3.291403,0.912871,10.833333,0.365711,-0.248581,-0.461538,8.000000,9.000000,10.000000,13.400000,13.880000
1,4,Friday,16,13.000000,7.692308,5.000000,13.000000,2.689009,0.745797,7.230769,0.349571,0.691259,-0.597757,5.000000,8.000000,9.000000,11.800000,12.760000
1,4,Friday,17,13.000000,6.692308,2.000000,15.000000,3.637412,1.008837,13.230769,0.543521,0.930981,1.010921,5.000000,6.000000,8.000000,12.600000,14.520000
1,4,Friday,18,13.000000,3.846154,1.000000,7.000000,1.863963,0.516970,3.474359,0.484630,0.445426,-0.568057,3.000000,3.000000,5.000000,7.000000,7.000000
1,4,Friday,19,13.000000,3.307692,1.000000,8.000000,1.843213,0.511215,3.397436,0.557251,1.352325,2.486044,2.000000,3.000000,4.000000,6.200000,7.640000
1,4,Friday,20,13.000000,2.307692,0.000000,5.000000,1.315587,0.364878,1.730769,0.570088,0.365470,0.476929,2.000000,2.000000,3.000000,4.400000,4.880000
1,4,Friday,21,13.000000,1.000000,0.000000,4.000000,1.224745,0.339683,1.500000,1.224745,1.286601,1.587879,0.000000,1.000000,2.000000,2.800000,3.760000
1,4,Friday,22,13.000000,0.615385,0.000000,3.000000,0.960769,0.266469,0.923077,1.561249,1.612503,2.096086,0.000000,0.000000,1.000000,2.400000,2.880000
1,4,Friday,23,13.000000,0.461538,0.000000,2.000000,0.660225,0.183114,0.435897,1.430488,1.190649,0.645297,0.000000,0.000000,1.000000,1.400000,1.880000
1,5,Saturday,0,13.000000,0.615385,0.000000,3.000000,1.043908,0.289528,1.089744,1.696350,1.456887,0.832851,0.000000,0.000000,1.000000,2.400000,2.880000
1,5,Saturday,1,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,5,Saturday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,5,Saturday,3,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,5,Saturday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,5,Saturday,5,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,5,Saturday,6,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,5,Saturday,7,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,5,Saturday,8,13.000000,1.307692,0.000000,4.000000,1.315587,0.364878,1.730769,1.006037,0.884500,-0.202864,0.000000,1.000000,2.000000,3.400000,3.880000
1,5,Saturday,9,13.000000,2.000000,1.000000,4.000000,1.000000,0.277350,1.000000,0.500000,0.590909,-0.618182,1.000000,2.000000,3.000000,3.400000,3.880000
1,5,Saturday,10,13.000000,2.153846,1.000000,5.000000,1.344504,0.372898,1.807692,0.624234,1.132197,0.195811,1.000000,2.000000,2.000000,4.400000,4.880000
1,5,Saturday,11,13.000000,2.615385,0.000000,5.000000,1.386750,0.384615,1.923077,0.530228,-0.281889,-0.180771,2.000000,3.000000,3.000000,4.400000,4.880000
1,5,Saturday,12,13.000000,1.846154,1.000000,4.000000,0.898717,0.249259,0.807692,0.486805,1.156049,1.538240,1.000000,2.000000,2.000000,3.400000,3.880000
1,5,Saturday,13,13.000000,1.692308,0.000000,4.000000,1.436698,0.398468,2.064103,0.848958,0.041267,-1.553757,0.000000,2.000000,3.000000,3.400000,3.880000
1,5,Saturday,14,13.000000,0.923077,0.000000,3.000000,0.954074,0.264612,0.910256,1.033580,0.853541,0.220844,0.000000,1.000000,1.000000,2.400000,2.880000
1,5,Saturday,15,13.000000,0.692308,0.000000,2.000000,0.854850,0.237093,0.730769,1.234784,0.705235,-1.240091,0.000000,0.000000,1.000000,2.000000,2.000000
1,5,Saturday,16,13.000000,0.307692,0.000000,1.000000,0.480384,0.133235,0.230769,1.561249,0.946212,-1.339394,0.000000,0.000000,1.000000,1.000000,1.000000
1,5,Saturday,17,13.000000,0.307692,0.000000,2.000000,0.630425,0.174848,0.397436,2.048882,2.051401,3.711475,0.000000,0.000000,0.000000,1.400000,1.880000
1,5,Saturday,18,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,5,Saturday,19,13.000000,0.230769,0.000000,1.000000,0.438529,0.121626,0.192308,1.900292,1.451132,0.094545,0.000000,0.000000,0.000000,1.000000,1.000000
1,5,Saturday,20,13.000000,0.307692,0.000000,1.000000,0.480384,0.133235,0.230769,1.561249,0.946212,-1.339394,0.000000,0.000000,1.000000,1.000000,1.000000
1,5,Saturday,21,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
1,5,Saturday,22,13.000000,0.230769,0.000000,2.000000,0.599145,0.166173,0.358974,2.596294,2.682395,6.964286,0.000000,0.000000,0.000000,1.400000,1.880000
1,5,Saturday,23,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
