Severity,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
1,0,Monday,0,13.000000,0.214103,0.000000,0.666667,0.260239,0.072177,0.067724,1.215488,0.630775,-1.332521,0.000000,0.000000,0.416667,0.626667,0.658667
1,0,Monday,1,13.000000,0.102564,0.000000,0.500000,0.186816,0.051813,0.034900,1.821458,1.757802,1.837848,0.000000,0.000000,0.166667,0.500000,0.500000
1,0,Monday,2,13.000000,0.156410,0.000000,0.900000,0.280256,0.077729,0.078543,1.791801,1.903749,3.367078,0.000000,0.000000,0.316667,0.660000,0.852000
1,0,Monday,3,13.000000,0.057692,0.000000,0.416667,0.129030,0.035787,0.016649,2.236528,2.359507,5.068411,0.000000,0.000000,0.000000,0.316667,0.396667
1,0,Monday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0,Monday,5,13.000000,0.733333,0.000000,2.166667,0.745791,0.206845,0.556204,1.016987,0.931006,-0.335770,0.166667,0.633333,0.916667,2.036667,2.140667
1,0,Monday,6,13.000000,6.601282,0.000000,10.683333,2.589075,0.718080,6.703308,0.392208,-1.240679,2.930617,5.616667,7.566667,7.916667,9.333333,10.413333
1,0,Monday,7,13.000000,11.947436,0.266667,19.950000,4.578876,1.269952,20.966104,0.383252,-1.030099,3.386099,10.700000,11.983333,14.350000,17.460000,19.452000
1,0,Monday,8,13.000000,10.344872,1.366667,15.866667,3.976059,1.102760,15.809046,0.384351,-0.844715,0.731846,8.966667,10.966667,13.383333,14.846667,15.662667
1,0,Monday,9,13.000000,14.102564,0.333333,19.583333,4.685976,1.299656,21.958373,0.332278,-2.235400,6.731799,13.266667,14.350000,17.066667,18.633333,19.393333
1,0,Monday,10,13.000000,15.670513,0.000000,25.133333,5.617471,1.558006,31.555979,0.358474,-1.609511,5.612751,14.833333,16.383333,17.266667,22.263333,24.559333
1,0,Monday,11,13.000000,15.841026,0.416667,20.516667,5.196347,1.441207,27.002019,0.328031,-2.364193,7.029473,14.416667,16.433333,19.383333,20.306667,20.474667
1,0,Monday,12,13.000000,15.233333,1.916667,23.516667,5.701819,1.581400,32.510741,0.374299,-0.835129,1.293344,13.250000,14.633333,18.900000,22.476667,23.308667
1,0,Monday,13,13.000000,13.469231,0.500000,20.633333,4.984605,1.382481,24.846289,0.370073,-1.196966,3.522113,12.050000,13.233333,15.600000,20.453333,20.597333
1,0,Monday,14,13.000000,11.591026,0.000000,19.116667,4.776566,1.324781,22.815584,0.412092,-0.698287,2.595014,10.466667,11.833333,12.800000,19.076667,19.108667
1,0,Monday,15,13.000000,9.838462,0.000000,14.616667,4.083404,1.132532,16.674184,0.415045,-1.020531,1.544668,8.300000,10.850000,12.250000,14.596667,14.612667
1,0,Monday,16,13.000000,8.594872,0.000000,14.450000,3.746593,1.039118,14.036962,0.435910,-0.730423,1.159300,6.383333,9.883333,10.700000,13.580000,14.276000
1,0,Monday,17,13.000000,5.660256,0.000000,10.566667,2.785375,0.772524,7.758312,0.492093,-0.153738,0.441858,4.733333,5.283333,7.066667,9.766667,10.406667
1,0,Monday,18,13.000000,3.398718,0.000000,5.866667,1.738114,0.482066,3.021040,0.511403,-0.288004,-0.389082,2.133333,3.733333,4.150000,5.696667,5.832667
1,0,Monday,19,13.000000,2.578205,0.000000,4.533333,1.297387,0.359830,1.683212,0.503213,-0.353748,-0.135427,1.750000,2.983333,3.233333,4.443333,4.515333
1,0,Monday,20,13.000000,1.108974,0.000000,3.783333,1.094465,0.303550,1.197853,0.986916,1.318539,1.939724,0.250000,1.083333,1.416667,3.063333,3.639333
1,0,Monday,21,13.000000,0.796154,0.000000,2.183333,0.979776,0.271741,0.959961,1.230636,0.651698,-1.597663,0.000000,0.083333,2.050000,2.173333,2.181333
1,0,Monday,22,13.000000,0.362821,0.000000,1.666667,0.550385,0.152649,0.302924,1.516963,1.435581,1.098562,0.000000,0.066667,0.750000,1.266667,1.586667
1,0,Monday,23,13.000000,0.335897,0.000000,1.316667,0.449477,0.124663,0.202030,1.338139,1.144009,0.265465,0.000000,0.000000,0.566667,1.126667,1.278667
1,1,Tuesday,0,13.000000,0.211538,0.000000,0.733333,0.284343,0.078863,0.080851,1.344169,0.755842,-1.305149,0.000000,0.000000,0.500000,0.643333,0.715333
1,1,Tuesday,1,13.000000,0.012821,0.000000,0.166667,0.046225,0.012821,0.002137,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.066667,0.146667
1,1,Tuesday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,Tuesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,Tuesday,4,13.000000,0.044872,0.000000,0.583333,0.161788,0.044872,0.026175,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.233333,0.513333
1,1,Tuesday,5,13.000000,0.089744,0.000000,0.583333,0.219061,0.060757,0.047988,2.440970,2.178717,3.223140,0.000000,0.000000,0.000000,0.583333,0.583333
1,1,Tuesday,6,13.000000,0.588462,0.000000,1.783333,0.545834,0.151387,0.297934,0.927561,0.758358,0.145367,0.066667,0.516667,0.950000,1.413333,1.709333
1,1,Tuesday,7,13.000000,6.888462,4.466667,13.350000,2.243658,0.622279,5.033999,0.325712,2.121742,5.935614,5.433333,6.583333,6.916667,10.290000,12.738000
1,1,Tuesday,8,13.000000,10.206410,7.400000,17.916667,2.793623,0.774812,7.804330,0.273713,2.061755,4.622710,8.883333,9.200000,10.150000,15.356667,17.404667
1,1,Tuesday,9,13.000000,9.010256,2.600000,13.000000,2.914384,0.808305,8.493636,0.323452,-0.734410,0.620357,8.166667,9.183333,10.566667,12.800000,12.960000
1,1,Tuesday,10,13.000000,13.323077,6.866667,19.783333,2.961540,0.821383,8.770719,0.222286,-0.085648,2.600220,12.650000,13.383333,14.500000,17.283333,19.283333
1,1,Tuesday,11,13.000000,14.770513,8.983333,20.850000,3.569088,0.989887,12.738387,0.241636,-0.204791,-0.581180,13.016667,15.300000,16.833333,19.550000,20.590000
1,1,Tuesday,12,13.000000,15.178205,9.950000,22.183333,3.553255,0.985496,12.625620,0.234102,0.460081,-0.178954,13.450000,15.100000,17.050000,20.953333,21.937333
1,1,Tuesday,13,13.000000,14.539744,8.966667,19.566667,2.979183,0.826277,8.875534,0.204899,0.005688,0.000972,12.833333,14.533333,15.516667,19.136667,19.480667
1,1,Tuesday,14,13.000000,12.121795,8.583333,16.583333,2.775967,0.769915,7.705990,0.229006,0.404959,-1.136988,9.816667,12.216667,14.300000,16.453333,16.557333
1,1,Tuesday,15,13.000000,11.580769,7.600000,16.133333,2.555204,0.708686,6.529067,0.220642,0.411145,-0.792670,10.100000,10.600000,13.766667,15.563333,16.019333
1,1,Tuesday,16,13.000000,8.578205,4.866667,13.166667,2.386792,0.661977,5.696777,0.278239,0.372099,-0.201457,6.700000,8.666667,9.550000,12.416667,13.016667
1,1,Tuesday,17,13.000000,6.519231,3.233333,11.533333,2.554678,0.708540,6.526382,0.391868,0.852435,0.089385,4.600000,6.250000,7.566667,11.213333,11.469333
1,1,Tuesday,18,13.000000,4.494872,3.233333,6.850000,1.291396,0.358169,1.667703,0.287304,0.919575,-0.501211,3.483333,3.900000,5.116667,6.790000,6.838000
1,1,Tuesday,19,13.000000,2.946154,0.750000,5.216667,1.334950,0.370248,1.782090,0.453116,0.034733,-0.523819,2.150000,2.983333,3.550000,4.976667,5.168667
1,1,Tuesday,20,13.000000,1.265385,0.233333,3.750000,0.998459,0.276923,0.996920,0.789055,1.641149,2.459488,0.650000,0.916667,1.500000,3.190000,3.638000
1,1,Tuesday,21,13.000000,0.861538,0.000000,2.233333,0.755057,0.209415,0.570110,0.876405,0.503957,-0.839921,0.283333,0.750000,1.150000,2.043333,2.195333
1,1,Tuesday,22,13.000000,0.438462,0.000000,2.000000,0.571158,0.158411,0.326222,1.302641,1.867275,4.123888,0.000000,0.250000,0.566667,1.350000,1.870000
1,1,Tuesday,23,13.000000,0.256410,0.000000,0.916667,0.327769,0.090907,0.107432,1.278298,0.968264,-0.463518,0.000000,0.083333,0.450000,0.816667,0.896667
1,2,Wednesday,0,13.000000,0.235897,0.000000,0.983333,0.379256,0.105187,0.143835,1.607718,1.185706,-0.377269,0.000000,0.000000,0.500000,0.893333,0.965333
1,2,Wednesday,1,13.000000,0.197436,0.000000,0.750000,0.316729,0.087845,0.100317,1.604209,1.113282,-0.715488,0.000000,0.000000,0.433333,0.740000,0.748000
1,2,Wednesday,2,13.000000,0.044872,0.000000,0.333333,0.110844,0.030743,0.012286,2.470231,2.288116,4.054820,0.000000,0.000000,0.000000,0.283333,0.323333
1,2,Wednesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2,Wednesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2,Wednesday,5,13.000000,0.508974,0.000000,1.333333,0.418585,0.116095,0.175214,0.822409,0.660404,-0.534832,0.233333,0.450000,0.766667,1.173333,1.301333
1,2,Wednesday,6,13.000000,6.098718,1.883333,11.333333,2.967115,0.822930,8.803771,0.486515,0.559654,-0.539478,4.283333,5.500000,6.800000,11.013333,11.269333
1,2,Wednesday,7,13.000000,11.608974,4.633333,17.800000,4.219195,1.170194,17.801603,0.363442,-0.041754,-0.995914,9.516667,12.066667,14.616667,17.480000,17.736000
1,2,Wednesday,8,13.000000,8.551282,3.366667,12.450000,2.460865,0.682521,6.055855,0.287777,-0.492033,0.564743,8.033333,8.566667,9.766667,11.860000,12.332000
