category,day_of_week,bin_of_day,category,day_of_week,bin_of_day,count,mean,stdev,sem,cv,var,skew,kurt,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99
IVT,5,27,,,,13.000000,0.769231,0.926809,0.257050,1.204851,0.858974,1.273684,1.524332,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.200000,1.800000,2.400000,2.700000,2.880000
IVT,5,28,,,,13.000000,0.538462,0.877058,0.243252,1.628822,0.769231,2.052316,4.826545,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,1.800000,2.400000,2.760000
IVT,5,29,,,,13.000000,0.846154,1.214232,0.336767,1.435001,1.474359,1.662106,2.800869,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.600000,2.000000,2.000000,2.800000,3.400000,3.760000
IVT,5,30,,,,13.000000,0.384615,0.650444,0.180401,1.691153,0.423077,1.575530,1.801052,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.000000,1.000000,1.000000,1.400000,1.700000,1.880000
IVT,5,31,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
IVT,5,32,,,,13.000000,0.307692,0.480384,0.133235,1.561249,0.230769,0.946212,-1.339394,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
IVT,5,33,,,,13.000000,0.153846,0.375534,0.104154,2.440970,0.141026,2.178717,3.223140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000
IVT,5,34,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,5,35,,,,13.000000,0.230769,0.438529,0.121626,1.900292,0.192308,1.451132,0.094545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000
IVT,5,36,,,,13.000000,0.230769,0.438529,0.121626,1.900292,0.192308,1.451132,0.094545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000
IVT,5,37,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
IVT,5,38,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,5,39,,,,13.000000,0.307692,0.480384,0.133235,1.561249,0.230769,0.946212,-1.339394,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
IVT,5,40,,,,13.000000,0.153846,0.375534,0.104154,2.440970,0.141026,2.178717,3.223140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000
IVT,5,41,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
IVT,5,42,,,,13.000000,0.230769,0.438529,0.121626,1.900292,0.192308,1.451132,0.094545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000
IVT,5,43,,,,13.000000,0.153846,0.375534,0.104154,2.440970,0.141026,2.178717,3.223140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000
IVT,5,44,,,,13.000000,0.230769,0.438529,0.121626,1.900292,0.192308,1.451132,0.094545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000
IVT,5,45,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,5,46,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
IVT,5,47,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
IVT,6,0,,,,12.000000,0.083333,0.288675,0.083333,3.464102,0.083333,3.464102,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450000,0.725000,0.890000
IVT,6,1,,,,12.000000,0.333333,0.492366,0.142134,1.477098,0.242424,0.812404,-1.650000,0.000000,0.000000,0.000000,0.150000,0.700000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
IVT,6,2,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
