PatType,Severity,datetime,arrivals,departures,occupancy,day_of_week,dow_name,bin_of_day,bin_of_week
IVT,2,1996-03-14 17:00:00,1.000000,2.000000,2.650000,3,Thursday,17,89
IVT,2,1996-03-14 18:00:00,1.000000,2.000000,1.483333,3,Thursday,18,90
IVT,2,1996-03-14 19:00:00,0.000000,1.000000,0.250000,3,Thursday,19,91
IVT,2,1996-03-14 20:00:00,0.000000,0.000000,0.000000,3,Thursday,20,92
IVT,2,1996-03-14 21:00:00,1.000000,0.000000,0.783333,3,Thursday,21,93
IVT,2,1996-03-14 22:00:00,0.000000,1.000000,0.000000,3,Thursday,22,94
IVT,2,1996-03-14 23:00:00,0.000000,0.000000,0.000000,3,Thursday,23,95
IVT,2,1996-03-15 00:00:00,0.000000,0.000000,0.000000,4,Friday,0,96
IVT,2,1996-03-15 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
IVT,2,1996-03-15 02:00:00,0.000000,0.000000,0.000000,4,Friday,2,98
IVT,2,1996-03-15 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
IVT,2,1996-03-15 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
IVT,2,1996-03-15 05:00:00,1.000000,0.000000,0.050000,4,Friday,5,101
IVT,2,1996-03-15 06:00:00,5.000000,0.000000,3.050000,4,Friday,6,102
IVT,2,1996-03-15 07:00:00,2.000000,3.000000,5.183333,4,Friday,7,103
IVT,2,1996-03-15 08:00:00,7.000000,8.000000,4.100000,4,Friday,8,104
IVT,2,1996-03-15 09:00:00,14.000000,6.000000,7.683333,4,Friday,9,105
IVT,2,1996-03-15 10:00:00,9.000000,8.000000,11.366667,4,Friday,10,106
IVT,2,1996-03-15 11:00:00,16.000000,10.000000,19.333333,4,Friday,11,107
IVT,2,1996-03-15 12:00:00,20.000000,17.000000,19.416667,4,Friday,12,108
IVT,2,1996-03-15 13:00:00,15.000000,15.000000,21.283333,4,Friday,13,109
IVT,2,1996-03-15 14:00:00,13.000000,19.000000,18.750000,4,Friday,14,110
IVT,2,1996-03-15 15:00:00,9.000000,11.000000,13.900000,4,Friday,15,111
IVT,2,1996-03-15 16:00:00,5.000000,11.000000,10.600000,4,Friday,16,112
IVT,2,1996-03-15 17:00:00,2.000000,6.000000,4.666667,4,Friday,17,113
IVT,2,1996-03-15 18:00:00,0.000000,2.000000,2.750000,4,Friday,18,114
IVT,2,1996-03-15 19:00:00,3.000000,2.000000,3.100000,4,Friday,19,115
IVT,2,1996-03-15 20:00:00,0.000000,2.000000,1.500000,4,Friday,20,116
IVT,2,1996-03-15 21:00:00,0.000000,1.000000,0.500000,4,Friday,21,117
IVT,2,1996-03-15 22:00:00,0.000000,0.000000,0.000000,4,Friday,22,118
IVT,2,1996-03-15 23:00:00,0.000000,0.000000,0.000000,4,Friday,23,119
IVT,2,1996-03-16 00:00:00,0.000000,0.000000,0.000000,5,Saturday,0,120
IVT,2,1996-03-16 01:00:00,0.000000,0.000000,0.000000,5,Saturday,1,121
IVT,2,1996-03-16 02:00:00,0.000000,0.000000,0.000000,5,Saturday,2,122
IVT,2,1996-03-16 03:00:00,0.000000,0.000000,0.000000,5,Saturday,3,123
IVT,2,1996-03-16 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
IVT,2,1996-03-16 05:00:00,1.000000,0.000000,0.850000,5,Saturday,5,125
IVT,2,1996-03-16 06:00:00,0.000000,1.000000,0.000000,5,Saturday,6,126
IVT,2,1996-03-16 07:00:00,1.000000,0.000000,0.866667,5,Saturday,7,127
IVT,2,1996-03-16 08:00:00,2.000000,1.000000,1.416667,5,Saturday,8,128
IVT,2,1996-03-16 09:00:00,2.000000,2.000000,1.233333,5,Saturday,9,129
IVT,2,1996-03-16 10:00:00,4.000000,2.000000,2.483333,5,Saturday,10,130
IVT,2,1996-03-16 11:00:00,1.000000,2.000000,3.416667,5,Saturday,11,131
IVT,2,1996-03-16 12:00:00,3.000000,2.000000,3.033333,5,Saturday,12,132
IVT,2,1996-03-16 13:00:00,1.000000,3.000000,2.000000,5,Saturday,13,133
IVT,2,1996-03-16 14:00:00,0.000000,2.000000,1.416667,5,Saturday,14,134
IVT,2,1996-03-16 15:00:00,0.000000,0.000000,0.000000,5,Saturday,15,135
IVT,2,1996-03-16 16:00:00,0.000000,0.000000,0.000000,5,Saturday,16,136
IVT,2,1996-03-16 17:00:00,0.000000,0.000000,0.000000,5,Saturday,17,137
IVT,2,1996-03-16 18:00:00,0.000000,0.000000,0.000000,5,Saturday,18,138
IVT,2,1996-03-16 19:00:00,0.000000,0.000000,0.000000,5,Saturday,19,139
IVT,2,1996-03-16 20:00:00,0.000000,0.000000,0.000000,5,Saturday,20,140
IVT,2,1996-03-16 21:00:00,0.000000,0.000000,0.000000,5,Saturday,21,141
IVT,2,1996-03-16 22:00:00,0.000000,0.000000,0.000000,5,Saturday,22,142
IVT,2,1996-03-16 23:00:00,0.000000,0.000000,0.000000,5,Saturday,23,143
IVT,2,1996-03-17 00:00:00,0.000000,0.000000,0.000000,6,Sunday,0,144
IVT,2,1996-03-17 01:00:00,0.000000,0.000000,0.000000,6,Sunday,1,145
IVT,2,1996-03-17 02:00:00,0.000000,0.000000,0.000000,6,Sunday,2,146
IVT,2,1996-03-17 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
IVT,2,1996-03-17 04:00:00,1.000000,0.000000,0.016667,6,Sunday,4,148
IVT,2,1996-03-17 05:00:00,0.000000,0.000000,1.000000,6,Sunday,5,149
IVT,2,1996-03-17 06:00:00,1.000000,1.000000,0.433333,6,Sunday,6,150
IVT,2,1996-03-17 07:00:00,0.000000,0.000000,1.000000,6,Sunday,7,151
IVT,2,1996-03-17 08:00:00,0.000000,1.000000,0.166667,6,Sunday,8,152
IVT,2,1996-03-17 09:00:00,1.000000,0.000000,0.116667,6,Sunday,9,153
IVT,2,1996-03-17 10:00:00,0.000000,1.000000,0.666667,6,Sunday,10,154
IVT,2,1996-03-17 11:00:00,1.000000,0.000000,0.150000,6,Sunday,11,155
IVT,2,1996-03-17 12:00:00,0.000000,1.000000,0.750000,6,Sunday,12,156
IVT,2,1996-03-17 13:00:00,1.000000,0.000000,0.550000,6,Sunday,13,157
IVT,2,1996-03-17 14:00:00,1.000000,1.000000,0.533333,6,Sunday,14,158
IVT,2,1996-03-17 15:00:00,0.000000,0.000000,1.000000,6,Sunday,15,159
IVT,2,1996-03-17 16:00:00,0.000000,1.000000,0.083333,6,Sunday,16,160
IVT,2,1996-03-17 17:00:00,0.000000,0.000000,0.000000,6,Sunday,17,161
IVT,2,1996-03-17 18:00:00,0.000000,0.000000,0.000000,6,Sunday,18,162
IVT,2,1996-03-17 19:00:00,0.000000,0.000000,0.000000,6,Sunday,19,163
IVT,2,1996-03-17 20:00:00,0.000000,0.000000,0.000000,6,Sunday,20,164
IVT,2,1996-03-17 21:00:00,0.000000,0.000000,0.000000,6,Sunday,21,165
IVT,2,1996-03-17 22:00:00,0.000000,0.000000,0.000000,6,Sunday,22,166
IVT,2,1996-03-17 23:00:00,0.000000,0.000000,0.000000,6,Sunday,23,167
IVT,2,1996-03-18 00:00:00,1.000000,0.000000,0.766667,0,Monday,0,0
IVT,2,1996-03-18 01:00:00,1.000000,1.000000,1.000000,0,Monday,1,1
IVT,2,1996-03-18 02:00:00,0.000000,1.000000,0.166667,0,Monday,2,2
IVT,2,1996-03-18 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
IVT,2,1996-03-18 04:00:00,0.000000,0.000000,0.000000,0,Monday,4,4
IVT,2,1996-03-18 05:00:00,2.000000,0.000000,0.833333,0,Monday,5,5
IVT,2,1996-03-18 06:00:00,3.000000,0.000000,4.050000,0,Monday,6,6
IVT,2,1996-03-18 07:00:00,6.000000,5.000000,5.416667,0,Monday,7,7
IVT,2,1996-03-18 08:00:00,8.000000,5.000000,6.933333,0,Monday,8,8
IVT,2,1996-03-18 09:00:00,19.000000,10.000000,14.133333,0,Monday,9,9
IVT,2,1996-03-18 10:00:00,15.000000,15.000000,18.483333,0,Monday,10,10
IVT,2,1996-03-18 11:00:00,8.000000,15.000000,14.916667,0,Monday,11,11
IVT,2,1996-03-18 12:00:00,14.000000,10.000000,13.183333,0,Monday,12,12
IVT,2,1996-03-18 13:00:00,8.000000,7.000000,15.666667,0,Monday,13,13
IVT,2,1996-03-18 14:00:00,6.000000,16.000000,11.400000,0,Monday,14,14
IVT,2,1996-03-18 15:00:00,6.000000,5.000000,6.166667,0,Monday,15,15
IVT,2,1996-03-18 16:00:00,5.000000,6.000000,5.333333,0,Monday,16,16
IVT,2,1996-03-18 17:00:00,2.000000,4.000000,3.566667,0,Monday,17,17
IVT,2,1996-03-18 18:00:00,1.000000,2.000000,3.666667,0,Monday,18,18
IVT,2,1996-03-18 19:00:00,0.000000,2.000000,1.750000,0,Monday,19,19
IVT,2,1996-03-18 20:00:00,0.000000,1.000000,0.166667,0,Monday,20,20
IVT,2,1996-03-18 21:00:00,1.000000,0.000000,0.750000,0,Monday,21,21
IVT,2,1996-03-18 22:00:00,0.000000,1.000000,0.000000,0,Monday,22,22
IVT,2,1996-03-18 23:00:00,0.000000,0.000000,0.000000,0,Monday,23,23
IVT,2,1996-03-19 00:00:00,0.000000,0.000000,0.000000,1,Tuesday,0,24
IVT,2,1996-03-19 01:00:00,0.000000,0.000000,0.000000,1,Tuesday,1,25
IVT,2,1996-03-19 02:00:00,0.000000,0.000000,0.000000,1,Tuesday,2,26
IVT,2,1996-03-19 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
IVT,2,1996-03-19 04:00:00,0.000000,0.000000,0.000000,1,Tuesday,4,28
IVT,2,1996-03-19 05:00:00,0.000000,0.000000,0.000000,1,Tuesday,5,29
IVT,2,1996-03-19 06:00:00,0.000000,0.000000,0.000000,1,Tuesday,6,30
IVT,2,1996-03-19 07:00:00,3.000000,0.000000,1.700000,1,Tuesday,7,31
IVT,2,1996-03-19 08:00:00,1.000000,3.000000,2.500000,1,Tuesday,8,32
IVT,2,1996-03-19 09:00:00,4.000000,2.000000,1.800000,1,Tuesday,9,33
IVT,2,1996-03-19 10:00:00,8.000000,3.000000,6.533333,1,Tuesday,10,34
IVT,2,1996-03-19 11:00:00,11.000000,7.000000,7.916667,1,Tuesday,11,35
IVT,2,1996-03-19 12:00:00,9.000000,9.000000,13.216667,1,Tuesday,12,36
IVT,2,1996-03-19 13:00:00,4.000000,9.000000,8.300000,1,Tuesday,13,37
IVT,2,1996-03-19 14:00:00,8.000000,7.000000,5.100000,1,Tuesday,14,38
IVT,2,1996-03-19 15:00:00,11.000000,4.000000,12.883333,1,Tuesday,15,39
IVT,2,1996-03-19 16:00:00,2.000000,10.000000,9.733333,1,Tuesday,16,40
IVT,2,1996-03-19 17:00:00,4.000000,8.000000,3.616667,1,Tuesday,17,41
IVT,2,1996-03-19 18:00:00,2.000000,2.000000,3.666667,1,Tuesday,18,42
IVT,2,1996-03-19 19:00:00,0.000000,3.000000,1.250000,1,Tuesday,19,43
IVT,2,1996-03-19 20:00:00,1.000000,0.000000,0.750000,1,Tuesday,20,44
IVT,2,1996-03-19 21:00:00,1.000000,1.000000,0.950000,1,Tuesday,21,45
IVT,2,1996-03-19 22:00:00,0.000000,1.000000,0.416667,1,Tuesday,22,46
IVT,2,1996-03-19 23:00:00,0.000000,0.000000,0.000000,1,Tuesday,23,47
IVT,2,1996-03-20 00:00:00,0.000000,0.000000,0.000000,2,Wednesday,0,48
IVT,2,1996-03-20 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
IVT,2,1996-03-20 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
IVT,2,1996-03-20 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
IVT,2,1996-03-20 04:00:00,0.000000,0.000000,0.000000,2,Wednesday,4,52
IVT,2,1996-03-20 05:00:00,0.000000,0.000000,0.000000,2,Wednesday,5,53
IVT,2,1996-03-20 06:00:00,2.000000,0.000000,0.933333,2,Wednesday,6,54
IVT,2,1996-03-20 07:00:00,3.000000,2.000000,1.933333,2,Wednesday,7,55
IVT,2,1996-03-20 08:00:00,3.000000,2.000000,4.466667,2,Wednesday,8,56
IVT,2,1996-03-20 09:00:00,8.000000,4.000000,4.300000,2,Wednesday,9,57
IVT,2,1996-03-20 10:00:00,10.000000,5.000000,10.550000,2,Wednesday,10,58
IVT,2,1996-03-20 11:00:00,9.000000,11.000000,11.716667,2,Wednesday,11,59
IVT,2,1996-03-20 12:00:00,8.000000,8.000000,12.516667,2,Wednesday,12,60
IVT,2,1996-03-20 13:00:00,4.000000,8.000000,8.133333,2,Wednesday,13,61
IVT,2,1996-03-20 14:00:00,6.000000,6.000000,7.133333,2,Wednesday,14,62
IVT,2,1996-03-20 15:00:00,7.000000,5.000000,8.383333,2,Wednesday,15,63
IVT,2,1996-03-20 16:00:00,6.000000,7.000000,8.450000,2,Wednesday,16,64
IVT,2,1996-03-20 17:00:00,4.000000,8.000000,4.233333,2,Wednesday,17,65
IVT,2,1996-03-20 18:00:00,3.000000,4.000000,2.416667,2,Wednesday,18,66
IVT,2,1996-03-20 19:00:00,0.000000,3.000000,1.750000,2,Wednesday,19,67
IVT,2,1996-03-20 20:00:00,3.000000,0.000000,1.433333,2,Wednesday,20,68
IVT,2,1996-03-20 21:00:00,0.000000,3.000000,1.583333,2,Wednesday,21,69
IVT,2,1996-03-20 22:00:00,0.000000,0.000000,0.000000,2,Wednesday,22,70
IVT,2,1996-03-20 23:00:00,0.000000,0.000000,0.000000,2,Wednesday,23,71
IVT,2,1996-03-21 00:00:00,0.000000,0.000000,0.000000,3,Thursday,0,72
IVT,2,1996-03-21 01:00:00,0.000000,0.000000,0.000000,3,Thursday,1,73
IVT,2,1996-03-21 02:00:00,0.000000,0.000000,0.000000,3,Thursday,2,74
IVT,2,1996-03-21 03:00:00,0.000000,0.000000,0.000000,3,Thursday,3,75
IVT,2,1996-03-21 04:00:00,0.000000,0.000000,0.000000,3,Thursday,4,76
IVT,2,1996-03-21 05:00:00,0.000000,0.000000,0.000000,3,Thursday,5,77
IVT,2,1996-03-21 06:00:00,4.000000,1.000000,2.950000,3,Thursday,6,78
IVT,2,1996-03-21 07:00:00,2.000000,3.000000,2.700000,3,Thursday,7,79
IVT,2,1996-03-21 08:00:00,7.000000,2.000000,5.616667,3,Thursday,8,80
IVT,2,1996-03-21 09:00:00,18.000000,11.000000,9.516667,3,Thursday,9,81
IVT,2,1996-03-21 10:00:00,7.000000,9.000000,13.266667,3,Thursday,10,82
IVT,2,1996-03-21 11:00:00,16.000000,13.000000,15.016667,3,Thursday,11,83
IVT,2,1996-03-21 12:00:00,9.000000,14.000000,12.200000,3,Thursday,12,84
IVT,2,1996-03-21 13:00:00,8.000000,5.000000,11.583333,3,Thursday,13,85
IVT,2,1996-03-21 14:00:00,2.000000,8.000000,8.983333,3,Thursday,14,86
IVT,2,1996-03-21 15:00:00,7.000000,7.000000,6.183333,3,Thursday,15,87
IVT,2,1996-03-21 16:00:00,4.000000,3.000000,7.966667,3,Thursday,16,88
IVT,2,1996-03-21 17:00:00,5.000000,8.000000,6.466667,3,Thursday,17,89
IVT,2,1996-03-21 18:00:00,2.000000,5.000000,2.683333,3,Thursday,18,90
IVT,2,1996-03-21 19:00:00,3.000000,3.000000,2.400000,3,Thursday,19,91
IVT,2,1996-03-21 20:00:00,1.000000,2.000000,0.516667,3,Thursday,20,92
IVT,2,1996-03-21 21:00:00,0.000000,1.000000,0.583333,3,Thursday,21,93
IVT,2,1996-03-21 22:00:00,0.000000,0.000000,0.000000,3,Thursday,22,94
IVT,2,1996-03-21 23:00:00,0.000000,0.000000,0.000000,3,Thursday,23,95
IVT,2,1996-03-22 00:00:00,0.000000,0.000000,0.000000,4,Friday,0,96
IVT,2,1996-03-22 01:00:00,0.000000,0.000000,0.000000,4,Friday,1,97
IVT,2,1996-03-22 02:00:00,0.000000,0.000000,0.000000,4,Friday,2,98
IVT,2,1996-03-22 03:00:00,0.000000,0.000000,0.000000,4,Friday,3,99
IVT,2,1996-03-22 04:00:00,0.000000,0.000000,0.000000,4,Friday,4,100
IVT,2,1996-03-22 05:00:00,0.000000,0.000000,0.000000,4,Friday,5,101
IVT,2,1996-03-22 06:00:00,4.000000,0.000000,1.333333,4,Friday,6,102
IVT,2,1996-03-22 07:00:00,5.000000,1.000000,7.116667,4,Friday,7,103
IVT,2,1996-03-22 08:00:00,10.000000,10.000000,6.616667,4,Friday,8,104
IVT,2,1996-03-22 09:00:00,12.000000,6.000000,11.233333,4,Friday,9,105
IVT,2,1996-03-22 10:00:00,11.000000,12.000000,15.033333,4,Friday,10,106
IVT,2,1996-03-22 11:00:00,15.000000,9.000000,17.450000,4,Friday,11,107
IVT,2,1996-03-22 12:00:00,12.000000,16.000000,17.083333,4,Friday,12,108
IVT,2,1996-03-22 13:00:00,9.000000,13.000000,11.683333,4,Friday,13,109
IVT,2,1996-03-22 14:00:00,10.000000,6.000000,12.300000,4,Friday,14,110
IVT,2,1996-03-22 15:00:00,10.000000,10.000000,14.050000,4,Friday,15,111
IVT,2,1996-03-22 16:00:00,9.000000,13.000000,12.516667,4,Friday,16,112
IVT,2,1996-03-22 17:00:00,2.000000,5.000000,9.966667,4,Friday,17,113
IVT,2,1996-03-22 18:00:00,1.000000,6.000000,3.950000,4,Friday,18,114
IVT,2,1996-03-22 19:00:00,1.000000,2.000000,2.233333,4,Friday,19,115
IVT,2,1996-03-22 20:00:00,0.000000,2.000000,0.250000,4,Friday,20,116
IVT,2,1996-03-22 21:00:00,1.000000,0.000000,0.966667,4,Friday,21,117
IVT,2,1996-03-22 22:00:00,0.000000,1.000000,0.083333,4,Friday,22,118
IVT,2,1996-03-22 23:00:00,0.000000,0.000000,0.000000,4,Friday,23,119
IVT,2,1996-03-23 00:00:00,0.000000,0.000000,0.000000,5,Saturday,0,120
IVT,2,1996-03-23 01:00:00,0.000000,0.000000,0.000000,5,Saturday,1,121
IVT,2,1996-03-23 02:00:00,0.000000,0.000000,0.000000,5,Saturday,2,122
IVT,2,1996-03-23 03:00:00,0.000000,0.000000,0.000000,5,Saturday,3,123
IVT,2,1996-03-23 04:00:00,0.000000,0.000000,0.000000,5,Saturday,4,124
IVT,2,1996-03-23 05:00:00,0.000000,0.000000,0.000000,5,Saturday,5,125
IVT,2,1996-03-23 06:00:00,0.000000,0.000000,0.000000,5,Saturday,6,126
IVT,2,1996-03-23 07:00:00,2.000000,0.000000,1.383333,5,Saturday,7,127
IVT,2,1996-03-23 08:00:00,1.000000,2.000000,0.966667,5,Saturday,8,128
IVT,2,1996-03-23 09:00:00,2.000000,2.000000,0.816667,5,Saturday,9,129
IVT,2,1996-03-23 10:00:00,2.000000,0.000000,1.233333,5,Saturday,10,130
IVT,2,1996-03-23 11:00:00,0.000000,2.000000,1.583333,5,Saturday,11,131
IVT,2,1996-03-23 12:00:00,0.000000,1.000000,0.000000,5,Saturday,12,132
IVT,2,1996-03-23 13:00:00,0.000000,0.000000,0.000000,5,Saturday,13,133
IVT,2,1996-03-23 14:00:00,1.000000,0.000000,0.816667,5,Saturday,14,134
IVT,2,1996-03-23 15:00:00,1.000000,1.000000,0.183333,5,Saturday,15,135
IVT,2,1996-03-23 16:00:00,0.000000,1.000000,0.750000,5,Saturday,16,136
IVT,2,1996-03-23 17:00:00,0.000000,0.000000,0.000000,5,Saturday,17,137
IVT,2,1996-03-23 18:00:00,0.000000,0.000000,0.000000,5,Saturday,18,138
IVT,2,1996-03-23 19:00:00,1.000000,0.000000,0.250000,5,Saturday,19,139
IVT,2,1996-03-23 20:00:00,0.000000,0.000000,1.000000,5,Saturday,20,140
IVT,2,1996-03-23 21:00:00,0.000000,1.000000,0.000000,5,Saturday,21,141
IVT,2,1996-03-23 22:00:00,0.000000,0.000000,0.000000,5,Saturday,22,142
IVT,2,1996-03-23 23:00:00,0.000000,0.000000,0.000000,5,Saturday,23,143
IVT,2,1996-03-24 00:00:00,0.000000,0.000000,0.000000,6,Sunday,0,144
IVT,2,1996-03-24 01:00:00,0.000000,0.000000,0.000000,6,Sunday,1,145
IVT,2,1996-03-24 02:00:00,0.000000,0.000000,0.000000,6,Sunday,2,146
IVT,2,1996-03-24 03:00:00,0.000000,0.000000,0.000000,6,Sunday,3,147
IVT,2,1996-03-24 04:00:00,0.000000,0.000000,0.000000,6,Sunday,4,148
IVT,2,1996-03-24 05:00:00,0.000000,0.000000,0.000000,6,Sunday,5,149
IVT,2,1996-03-24 06:00:00,0.000000,0.000000,0.000000,6,Sunday,6,150
IVT,2,1996-03-24 07:00:00,0.000000,0.000000,0.000000,6,Sunday,7,151
IVT,2,1996-03-24 08:00:00,1.000000,0.000000,0.733333,6,Sunday,8,152
IVT,2,1996-03-24 09:00:00,0.000000,1.000000,0.500000,6,Sunday,9,153
IVT,2,1996-03-24 10:00:00,1.000000,0.000000,0.566667,6,Sunday,10,154
IVT,2,1996-03-24 11:00:00,0.000000,1.000000,0.666667,6,Sunday,11,155
IVT,2,1996-03-24 12:00:00,0.000000,0.000000,0.000000,6,Sunday,12,156
IVT,2,1996-03-24 13:00:00,0.000000,0.000000,0.000000,6,Sunday,13,157
IVT,2,1996-03-24 14:00:00,0.000000,0.000000,0.000000,6,Sunday,14,158
IVT,2,1996-03-24 15:00:00,0.000000,0.000000,0.000000,6,Sunday,15,159
IVT,2,1996-03-24 16:00:00,0.000000,0.000000,0.000000,6,Sunday,16,160
IVT,2,1996-03-24 17:00:00,0.000000,0.000000,0.000000,6,Sunday,17,161
IVT,2,1996-03-24 18:00:00,0.000000,0.000000,0.000000,6,Sunday,18,162
IVT,2,1996-03-24 19:00:00,0.000000,0.000000,0.000000,6,Sunday,19,163
IVT,2,1996-03-24 20:00:00,0.000000,0.000000,0.000000,6,Sunday,20,164
IVT,2,1996-03-24 21:00:00,0.000000,0.000000,0.000000,6,Sunday,21,165
IVT,2,1996-03-24 22:00:00,0.000000,0.000000,0.000000,6,Sunday,22,166
IVT,2,1996-03-24 23:00:00,0.000000,0.000000,0.000000,6,Sunday,23,167
IVT,2,1996-03-25 00:00:00,0.000000,0.000000,0.000000,0,Monday,0,0
IVT,2,1996-03-25 01:00:00,0.000000,0.000000,0.000000,0,Monday,1,1
IVT,2,1996-03-25 02:00:00,0.000000,0.000000,0.000000,0,Monday,2,2
IVT,2,1996-03-25 03:00:00,0.000000,0.000000,0.000000,0,Monday,3,3
IVT,2,1996-03-25 04:00:00,0.000000,0.000000,0.000000,0,Monday,4,4
IVT,2,1996-03-25 05:00:00,0.000000,0.000000,0.000000,0,Monday,5,5
IVT,2,1996-03-25 06:00:00,4.000000,0.000000,2.400000,0,Monday,6,6
IVT,2,1996-03-25 07:00:00,1.000000,2.000000,3.400000,0,Monday,7,7
IVT,2,1996-03-25 08:00:00,10.000000,4.000000,5.066667,0,Monday,8,8
IVT,2,1996-03-25 09:00:00,11.000000,10.000000,9.266667,0,Monday,9,9
IVT,2,1996-03-25 10:00:00,8.000000,8.000000,10.633333,0,Monday,10,10
IVT,2,1996-03-25 11:00:00,18.000000,8.000000,14.366667,0,Monday,11,11
IVT,2,1996-03-25 12:00:00,14.000000,11.000000,20.600000,0,Monday,12,12
IVT,2,1996-03-25 13:00:00,10.000000,19.000000,17.766667,0,Monday,13,13
IVT,2,1996-03-25 14:00:00,7.000000,12.000000,12.100000,0,Monday,14,14
IVT,2,1996-03-25 15:00:00,7.000000,7.000000,8.750000,0,Monday,15,15
IVT,2,1996-03-25 16:00:00,11.000000,8.000000,9.333333,0,Monday,16,16
IVT,2,1996-03-25 17:00:00,3.000000,10.000000,7.733333,0,Monday,17,17
IVT,2,1996-03-25 18:00:00,0.000000,4.000000,1.583333,0,Monday,18,18
IVT,2,1996-03-25 19:00:00,2.000000,2.000000,1.650000,0,Monday,19,19
IVT,2,1996-03-25 20:00:00,3.000000,1.000000,2.166667,0,Monday,20,20
IVT,2,1996-03-25 21:00:00,0.000000,3.000000,1.500000,0,Monday,21,21
IVT,2,1996-03-25 22:00:00,0.000000,0.000000,0.000000,0,Monday,22,22
IVT,2,1996-03-25 23:00:00,0.000000,0.000000,0.000000,0,Monday,23,23
IVT,2,1996-03-26 00:00:00,0.000000,0.000000,0.000000,1,Tuesday,0,24
IVT,2,1996-03-26 01:00:00,0.000000,0.000000,0.000000,1,Tuesday,1,25
IVT,2,1996-03-26 02:00:00,0.000000,0.000000,0.000000,1,Tuesday,2,26
IVT,2,1996-03-26 03:00:00,0.000000,0.000000,0.000000,1,Tuesday,3,27
IVT,2,1996-03-26 04:00:00,0.000000,0.000000,0.000000,1,Tuesday,4,28
IVT,2,1996-03-26 05:00:00,0.000000,0.000000,0.000000,1,Tuesday,5,29
IVT,2,1996-03-26 06:00:00,1.000000,0.000000,0.050000,1,Tuesday,6,30
IVT,2,1996-03-26 07:00:00,4.000000,0.000000,3.233333,1,Tuesday,7,31
IVT,2,1996-03-26 08:00:00,2.000000,4.000000,5.200000,1,Tuesday,8,32
IVT,2,1996-03-26 09:00:00,7.000000,4.000000,3.766667,1,Tuesday,9,33
IVT,2,1996-03-26 10:00:00,9.000000,8.000000,6.433333,1,Tuesday,10,34
IVT,2,1996-03-26 11:00:00,13.000000,8.000000,10.450000,1,Tuesday,11,35
IVT,2,1996-03-26 12:00:00,11.000000,7.000000,14.083333,1,Tuesday,12,36
IVT,2,1996-03-26 13:00:00,13.000000,14.000000,12.933333,1,Tuesday,13,37
IVT,2,1996-03-26 14:00:00,9.000000,11.000000,14.050000,1,Tuesday,14,38
IVT,2,1996-03-26 15:00:00,9.000000,9.000000,11.466667,1,Tuesday,15,39
IVT,2,1996-03-26 16:00:00,5.000000,10.000000,10.733333,1,Tuesday,16,40
IVT,2,1996-03-26 17:00:00,3.000000,5.000000,6.983333,1,Tuesday,17,41
IVT,2,1996-03-26 18:00:00,1.000000,6.000000,1.916667,1,Tuesday,18,42
IVT,2,1996-03-26 19:00:00,1.000000,1.000000,0.900000,1,Tuesday,19,43
IVT,2,1996-03-26 20:00:00,1.000000,1.000000,0.783333,1,Tuesday,20,44
IVT,2,1996-03-26 21:00:00,0.000000,1.000000,0.333333,1,Tuesday,21,45
IVT,2,1996-03-26 22:00:00,0.000000,0.000000,0.000000,1,Tuesday,22,46
IVT,2,1996-03-26 23:00:00,0.000000,0.000000,0.000000,1,Tuesday,23,47
IVT,2,1996-03-27 00:00:00,0.000000,0.000000,0.000000,2,Wednesday,0,48
IVT,2,1996-03-27 01:00:00,0.000000,0.000000,0.000000,2,Wednesday,1,49
IVT,2,1996-03-27 02:00:00,0.000000,0.000000,0.000000,2,Wednesday,2,50
IVT,2,1996-03-27 03:00:00,0.000000,0.000000,0.000000,2,Wednesday,3,51
IVT,2,1996-03-27 04:00:00,0.000000,0.000000,0.000000,2,Wednesday,4,52
IVT,2,1996-03-27 05:00:00,1.000000,0.000000,0.300000,2,Wednesday,5,53
IVT,2,1996-03-27 06:00:00,2.000000,0.000000,2.333333,2,Wednesday,6,54
IVT,2,1996-03-27 07:00:00,3.000000,2.000000,3.933333,2,Wednesday,7,55
IVT,2,1996-03-27 08:00:00,12.000000,6.000000,6.750000,2,Wednesday,8,56
IVT,2,1996-03-27 09:00:00,15.000000,11.000000,11.733333,2,Wednesday,9,57
IVT,2,1996-03-27 10:00:00,12.000000,16.000000,10.350000,2,Wednesday,10,58
IVT,2,1996-03-27 11:00:00,15.000000,11.000000,14.983333,2,Wednesday,11,59
IVT,2,1996-03-27 12:00:00,8.000000,12.000000,10.966667,2,Wednesday,12,60
IVT,2,1996-03-27 13:00:00,11.000000,10.000000,11.066667,2,Wednesday,13,61
IVT,2,1996-03-27 14:00:00,8.000000,10.000000,9.650000,2,Wednesday,14,62
